,Village,Village Latitude,Village Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
4744,Kosaro,23.32131004333496,85.1668701171875,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
4745,Kosaro,23.32131004333496,85.1668701171875,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
4746,Kosaro,23.32131004333496,85.1668701171875,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
4747,Kosaro,23.32131004333496,85.1668701171875,Hatia Railway Station,23.309754476257524,85.30840584304235,Train Station
4748,Kosaro,23.32131004333496,85.1668701171875,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
4749,Kota,23.36623954772949,85.2391586303711,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
4750,Kota,23.36623954772949,85.2391586303711,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
4751,Kota,23.36623954772949,85.2391586303711,JSCA International Stadium Complex,23.310397965140343,85.27495782117664,Stadium
4752,Kota,23.36623954772949,85.2391586303711,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
4753,Kota,23.36623954772949,85.2391586303711,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
4754,Kota,23.36623954772949,85.2391586303711,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
4755,Kota,23.36623954772949,85.2391586303711,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
4756,Kota,23.36623954772949,85.2391586303711,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
4757,Kota,23.36623954772949,85.2391586303711,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
4758,Kota,23.36623954772949,85.2391586303711,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
4759,Kota,23.36623954772949,85.2391586303711,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
4760,Kota,23.36623954772949,85.2391586303711,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
4761,Kota,23.36623954772949,85.2391586303711,Hatia Railway Station,23.309754476257524,85.30840584304235,Train Station
4762,Kota,23.36623954772949,85.2391586303711,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
4763,Kota,23.36623954772949,85.2391586303711,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
4764,Kudlum,23.36623954772949,85.2391586303711,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
4765,Kudlum,23.36623954772949,85.2391586303711,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
4766,Kudlum,23.36623954772949,85.2391586303711,JSCA International Stadium Complex,23.310397965140343,85.27495782117664,Stadium
4767,Kudlum,23.36623954772949,85.2391586303711,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
4768,Kudlum,23.36623954772949,85.2391586303711,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
4769,Kudlum,23.36623954772949,85.2391586303711,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
4770,Kudlum,23.36623954772949,85.2391586303711,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
4771,Kudlum,23.36623954772949,85.2391586303711,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
4772,Kudlum,23.36623954772949,85.2391586303711,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
4773,Kudlum,23.36623954772949,85.2391586303711,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
4774,Kudlum,23.36623954772949,85.2391586303711,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
4775,Kudlum,23.36623954772949,85.2391586303711,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
4776,Kudlum,23.36623954772949,85.2391586303711,Hatia Railway Station,23.309754476257524,85.30840584304235,Train Station
4777,Kudlum,23.36623954772949,85.2391586303711,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
4778,Kudlum,23.36623954772949,85.2391586303711,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
4779,Labed,23.307239532470703,85.25276947021484,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
4780,Labed,23.307239532470703,85.25276947021484,JSCA International Stadium Complex,23.310397965140343,85.27495782117664,Stadium
4781,Labed,23.307239532470703,85.25276947021484,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
4782,Labed,23.307239532470703,85.25276947021484,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
4783,Labed,23.307239532470703,85.25276947021484,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
4784,Labed,23.307239532470703,85.25276947021484,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
4785,Labed,23.307239532470703,85.25276947021484,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
4786,Labed,23.307239532470703,85.25276947021484,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
4787,Labed,23.307239532470703,85.25276947021484,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
4788,Labed,23.307239532470703,85.25276947021484,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
4789,Labed,23.307239532470703,85.25276947021484,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
4790,Labed,23.307239532470703,85.25276947021484,Hatia Railway Station,23.309754476257524,85.30840584304235,Train Station
4791,Labed,23.307239532470703,85.25276947021484,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
4792,Lada,23.36623954772949,85.2391586303711,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
4793,Lada,23.36623954772949,85.2391586303711,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
4794,Lada,23.36623954772949,85.2391586303711,JSCA International Stadium Complex,23.310397965140343,85.27495782117664,Stadium
4795,Lada,23.36623954772949,85.2391586303711,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
4796,Lada,23.36623954772949,85.2391586303711,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
4797,Lada,23.36623954772949,85.2391586303711,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
4798,Lada,23.36623954772949,85.2391586303711,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
4799,Lada,23.36623954772949,85.2391586303711,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
4800,Lada,23.36623954772949,85.2391586303711,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
4801,Lada,23.36623954772949,85.2391586303711,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
4802,Lada,23.36623954772949,85.2391586303711,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
4803,Lada,23.36623954772949,85.2391586303711,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
4804,Lada,23.36623954772949,85.2391586303711,Hatia Railway Station,23.309754476257524,85.30840584304235,Train Station
4805,Lada,23.36623954772949,85.2391586303711,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
4806,Lada,23.36623954772949,85.2391586303711,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
4807,Meral,23.36623954772949,85.2391586303711,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
4808,Meral,23.36623954772949,85.2391586303711,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
4809,Meral,23.36623954772949,85.2391586303711,JSCA International Stadium Complex,23.310397965140343,85.27495782117664,Stadium
4810,Meral,23.36623954772949,85.2391586303711,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
4811,Meral,23.36623954772949,85.2391586303711,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
4812,Meral,23.36623954772949,85.2391586303711,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
4813,Meral,23.36623954772949,85.2391586303711,JD Hi Street Mall,23.35790298922666,85.32465771519264,Shopping Mall
4814,Meral,23.36623954772949,85.2391586303711,"The Great Kabab Factory,Radisson Blu",23.35141669626217,85.32433032989502,Indian Restaurant
4815,Meral,23.36623954772949,85.2391586303711,Cafe Coffee Day,23.35953534811086,85.3254136477807,Café
4816,Meral,23.36623954772949,85.2391586303711,Hotel Chanakya BNR,23.350351700782948,85.33382505477717,Hotel Bar
4817,Meral,23.36623954772949,85.2391586303711,KFC,23.354085440356737,85.33287155675063,Fast Food Restaurant
4818,Meral,23.36623954772949,85.2391586303711,Reliance Mart,23.396301502557755,85.31420487446655,Department Store
4819,Meral,23.36623954772949,85.2391586303711,Hatia Railway Station,23.309754476257524,85.30840584304235,Train Station
4820,Meral,23.36623954772949,85.2391586303711,Hot and Cold,23.411074865453628,85.44116735458374,Coffee Shop
4821,Meral,23.36623954772949,85.2391586303711,Sharma Dhaba,23.42362900797229,85.43835076011172,Coffee Shop
4822,Nachiatu,23.30164909362793,85.25641632080078,Radisson Blu Hotel Ranchi,23.35146348398378,85.32433301210403,Hotel
4823,Nachiatu,23.30164909362793,85.25641632080078,JSCA International Stadium Complex,23.310397965140343,85.27495782117664,Stadium
4824,Nachiatu,23.30164909362793,85.25641632080078,Kaveri,23.3580377501143,85.32503349521737,Indian Restaurant
4825,Nachiatu,23.30164909362793,85.25641632080078,"Fun Cinema, Ranchi",23.3335764728848,85.31929282543678,Multiplex
4826,Nachiatu,23.30164909362793,85.25641632080078,GEL Church Complex,23.357995470516006,85.32481103817312,Shopping Mall
4827,Nachiatu,23.30164909362793,85.25641632080078,Domino's Pizza,23.35915860844852,85.32557487487793,Pizza Place
